Type                                  Module                      Label             Process           
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByVLooseIsolationMVArun2v1PWdR03oldDMwLT"   ""                "LHEembeddingCLEAN"   
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByVLooseIsolationMVArun2v1PWnewDMwLT"   ""                "LHEembeddingCLEAN"   
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByVLooseIsolationMVArun2v1PWoldDMwLT"   ""                "LHEembeddingCLEAN"   
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByVTightIsolationMVArun2v1DBdR03oldDMwLT"   ""                "LHEembeddingCLEAN"   
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByVTightIsolationMVArun2v1DBnewDMwLT"   ""                "LHEembeddingCLEAN"   
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByVTightIsolationMVArun2v1DBoldDMwLT"   ""                "LHEembeddingCLEAN"   
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByVTightIsolationMVArun2v1PWdR03oldDMwLT"   ""                "LHEembeddingCLEAN"   
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByVTightIsolationMVArun2v1PWnewDMwLT"   ""                "LHEembeddingCLEAN"   
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByVTightIsolationMVArun2v1PWoldDMwLT"   ""                "LHEembeddingCLEAN"   
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByVVLooseIsolationMVArun2v1DBdR03oldDMwLT"   ""                "LHEembeddingCLEAN"   
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByVVLooseIsolationMVArun2v1DBnewDMwLT"   ""                "LHEembeddingCLEAN"   
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByVVLooseIsolationMVArun2v1DBoldDMwLT"   ""                "LHEembeddingCLEAN"   
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByVVTightIsolationMVArun2v1DBdR03oldDMwLT"   ""                "LHEembeddingCLEAN"   
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByVVTightIsolationMVArun2v1DBnewDMwLT"   ""                "LHEembeddingCLEAN"   
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByVVTightIsolationMVArun2v1DBoldDMwLT"   ""                "LHEembeddingCLEAN"   
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByVVTightIsolationMVArun2v1PWdR03oldDMwLT"   ""                "LHEembeddingCLEAN"   
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByVVTightIsolationMVArun2v1PWnewDMwLT"   ""                "LHEembeddingCLEAN"   
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByVVTightIsolationMVArun2v1PWoldDMwLT"   ""                "LHEembeddingCLEAN"   
reco::PFTauDiscriminator              "hpsPFTauFootprintCorrection"   ""                "LHEembeddingCLEAN"   
reco::PFTauDiscriminator              "hpsPFTauFootprintCorrectiondR03"   ""                "LHEembeddingCLEAN"   
reco::PFTauDiscriminator              "hpsPFTauNeutralIsoPtSum"   ""                "LHEembeddingCLEAN"   
reco::PFTauDiscriminator              "hpsPFTauNeutralIsoPtSumWeight"   ""                "LHEembeddingCLEAN"   
reco::PFTauDiscriminator              "hpsPFTauNeutralIsoPtSumWeightdR03"   ""                "LHEembeddingCLEAN"   
reco::PFTauDiscriminator              "hpsPFTauNeutralIsoPtSumdR03"   ""                "LHEembeddingCLEAN"   
reco::PFTauDiscriminator              "hpsPFTauPUcorrPtSum"       ""                "LHEembeddingCLEAN"   
reco::PFTauDiscriminator              "hpsPFTauPhotonPtSumOutsideSignalCone"   ""                "LHEembeddingCLEAN"   
reco::PFTauDiscriminator              "hpsPFTauPhotonPtSumOutsideSignalConedR03"   ""                "LHEembeddingCLEAN"   
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByIsolationMVArun2v1DBdR03oldDMwLTraw"   "category"        "LHEembeddingCLEAN"   
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByIsolationMVArun2v1DBnewDMwLTraw"   "category"        "LHEembeddingCLEAN"   
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByIsolationMVArun2v1DBoldDMwLTraw"   "category"        "LHEembeddingCLEAN"   
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByIsolationMVArun2v1PWdR03oldDMwLTraw"   "category"        "LHEembeddingCLEAN"   
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByIsolationMVArun2v1PWnewDMwLTraw"   "category"        "LHEembeddingCLEAN"   
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByIsolationMVArun2v1PWoldDMwLTraw"   "category"        "LHEembeddingCLEAN"   
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByMVA6rawElectronRejection"   "category"        "LHEembeddingCLEAN"   
vector<BeamSpotOnline>                "scalersRawToDigi"          ""                "LHEembeddingCLEAN"   
vector<CTPPSLocalTrackLite>           "ctppsLocalTrackLiteProducer"   ""                "LHEembeddingCLEAN"   
vector<DcsStatus>                     "scalersRawToDigi"          ""                "LHEembeddingCLEAN"   
vector<L1AcceptBunchCrossing>         "scalersRawToDigi"          ""                "LHEembeddingCLEAN"   
vector<L1GctEmCand>                   "gctDigis"                  "isoEm"           "LHEembeddingCLEAN"   
vector<L1GctEmCand>                   "gctDigis"                  "nonIsoEm"        "LHEembeddingCLEAN"   
vector<L1GctEtHad>                    "gctDigis"                  ""                "LHEembeddingCLEAN"   
vector<L1GctEtMiss>                   "gctDigis"                  ""                "LHEembeddingCLEAN"   
vector<L1GctEtTotal>                  "gctDigis"                  ""                "LHEembeddingCLEAN"   
vector<L1GctHFBitCounts>              "gctDigis"                  ""                "LHEembeddingCLEAN"   
vector<L1GctHFRingEtSums>             "gctDigis"                  ""                "LHEembeddingCLEAN"   
vector<L1GctHtMiss>                   "gctDigis"                  ""                "LHEembeddingCLEAN"   
vector<L1GctJetCand>                  "gctDigis"                  "cenJets"         "LHEembeddingCLEAN"   
vector<L1GctJetCand>                  "gctDigis"                  "forJets"         "LHEembeddingCLEAN"   
vector<L1GctJetCand>                  "gctDigis"                  "tauJets"         "LHEembeddingCLEAN"   
vector<L1GctJetCounts>                "gctDigis"                  ""                "LHEembeddingCLEAN"   
vector<L1TriggerScalers>              "scalersRawToDigi"          ""                "LHEembeddingCLEAN"   
vector<Level1TriggerScalers>          "scalersRawToDigi"          ""                "LHEembeddingCLEAN"   
vector<LumiScalers>                   "scalersRawToDigi"          ""                "LHEembeddingCLEAN"   
vector<TotemFEDInfo>                  "ctppsDiamondRawToDigi"     "TimingDiamond"   "LHEembeddingCLEAN"   
vector<TotemFEDInfo>                  "totemRPRawToDigi"          "TrackingStrip"   "LHEembeddingCLEAN"   
vector<TrajectorySeed>                "CosmicMuonSeed"            ""                "LHEembeddingCLEAN"   
vector<TrajectorySeed>                "ancientMuonSeed"           ""                "LHEembeddingCLEAN"   
vector<TrajectorySeed>                "displacedMuonSeeds"        ""                "LHEembeddingCLEAN"   
vector<double>                        "ak4CaloJets"               "rhos"            "LHEembeddingCLEAN"   
vector<double>                        "ak4PFJets"                 "rhos"            "LHEembeddingCLEAN"   
vector<double>                        "ak4PFJetsCHS"              "rhos"            "LHEembeddingCLEAN"   
vector<double>                        "ak4TrackJets"              "rhos"            "LHEembeddingCLEAN"   
vector<double>                        "ak5CastorJets"             "rhos"            "LHEembeddingCLEAN"   
vector<double>                        "ak7CastorJets"             "rhos"            "LHEembeddingCLEAN"   
vector<double>                        "ak8PFJetsCHS"              "rhos"            "LHEembeddingCLEAN"   
vector<double>                        "ak8PFJetsCHSSoftDrop"      "rhos"            "LHEembeddingCLEAN"   
vector<double>                        "cmsTopTagPFJetsCHS"        "rhos"            "LHEembeddingCLEAN"   
vector<double>                        "ak4CaloJets"               "sigmas"          "LHEembeddingCLEAN"   
vector<double>                        "ak4PFJets"                 "sigmas"          "LHEembeddingCLEAN"   
vector<double>                        "ak4PFJetsCHS"              "sigmas"          "LHEembeddingCLEAN"   
vector<double>                        "ak4TrackJets"              "sigmas"          "LHEembeddingCLEAN"   
vector<double>                        "ak5CastorJets"             "sigmas"          "LHEembeddingCLEAN"   
vector<double>                        "ak7CastorJets"             "sigmas"          "LHEembeddingCLEAN"   
vector<double>                        "ak8PFJetsCHS"              "sigmas"          "LHEembeddingCLEAN"   
vector<double>                        "ak8PFJetsCHSSoftDrop"      "sigmas"          "LHEembeddingCLEAN"   
vector<double>                        "cmsTopTagPFJetsCHS"        "sigmas"          "LHEembeddingCLEAN"   
vector<edm::ErrorSummaryEntry>        "logErrorHarvester"         ""                "LHEembeddingCLEAN"   
vector<edm::FwdPtr<reco::PFCandidate> >    "particleFlowPtrs"          ""                "LHEembeddingCLEAN"   
vector<edm::FwdPtr<reco::PFCandidate> >    "particleFlowTmpPtrs"       ""                "LHEembeddingCLEAN"   
vector<float>                         "conversionStepTracks"      "MVAValues"       "LHEembeddingCLEAN"   
vector<float>                         "generalTracks"             "MVAValues"       "LHEembeddingCLEAN"   
vector<reco::BasicJet>                "ak5CastorJets"             ""                "LHEembeddingCLEAN"   
vector<reco::BasicJet>                "ak7CastorJets"             ""                "LHEembeddingCLEAN"   
vector<reco::BasicJet>                "ak8PFJetsCHSSoftDrop"      ""                "LHEembeddingCLEAN"   
vector<reco::BasicJet>                "cmsTopTagPFJetsCHS"        ""                "LHEembeddingCLEAN"   
vector<reco::CaloCluster>             "hfEMClusters"              ""                "LHEembeddingCLEAN"   
vector<reco::CaloCluster>             "lowPtGsfElectronSuperClusters"   ""                "LHEembeddingCLEAN"   
vector<reco::CaloCluster>             "particleFlowEGamma"        "EBEEClusters"    "LHEembeddingCLEAN"   
vector<reco::CaloCluster>             "particleFlowEGamma"        "ESClusters"      "LHEembeddingCLEAN"   
vector<reco::CaloCluster>             "hybridSuperClusters"       "hybridBarrelBasicClusters"   "LHEembeddingCLEAN"   
vector<reco::CaloCluster>             "multi5x5SuperClusters"     "multi5x5EndcapBasicClusters"   "LHEembeddingCLEAN"   
vector<reco::CaloCluster>             "particleFlowSuperClusterECAL"   "particleFlowBasicClusterECALBarrel"   "LHEembeddingCLEAN"   
vector<reco::CaloCluster>             "particleFlowSuperClusterECAL"   "particleFlowBasicClusterECALEndcap"   "LHEembeddingCLEAN"   
vector<reco::CaloCluster>             "particleFlowSuperClusterECAL"   "particleFlowBasicClusterECALPreshower"   "LHEembeddingCLEAN"   
vector<reco::CaloCluster>             "particleFlowSuperClusterOOTECAL"   "particleFlowBasicClusterOOTECALBarrel"   "LHEembeddingCLEAN"   
vector<reco::CaloCluster>             "particleFlowSuperClusterOOTECAL"   "particleFlowBasicClusterOOTECALEndcap"   "LHEembeddingCLEAN"   
vector<reco::CaloCluster>             "particleFlowSuperClusterOOTECAL"   "particleFlowBasicClusterOOTECALPreshower"   "LHEembeddingCLEAN"   
vector<reco::CaloCluster>             "hybridSuperClusters"       "uncleanOnlyHybridBarrelBasicClusters"   "LHEembeddingCLEAN"   
vector<reco::CaloCluster>             "multi5x5SuperClusters"     "uncleanOnlyMulti5x5EndcapBasicClusters"   "LHEembeddingCLEAN"   
vector<reco::CaloJet>                 "ak4CaloJets"               ""                "LHEembeddingCLEAN"   
vector<reco::CaloMET>                 "caloMet"                   ""                "LHEembeddingCLEAN"   
vector<reco::CaloMET>                 "caloMetBE"                 ""                "LHEembeddingCLEAN"   
vector<reco::CaloMET>                 "caloMetBEFO"               ""                "LHEembeddingCLEAN"   
vector<reco::CaloMET>                 "caloMetM"                  ""                "LHEembeddingCLEAN"   
vector<reco::CaloMuon>                "muons1stStep"              ""                "LHEembeddingCLEAN"   
vector<reco::CastorTower>             "CastorTowerReco"           ""                "LHEembeddingCLEAN"   
vector<reco::Conversion>              "allConversions"            ""                "LHEembeddingCLEAN"   
vector<reco::Conversion>              "conversions"               ""                "LHEembeddingCLEAN"   
vector<reco::Conversion>              "particleFlowEGamma"        ""                "LHEembeddingCLEAN"   
vector<reco::Conversion>              "uncleanedOnlyAllConversions"   ""                "LHEembeddingCLEAN"   
vector<reco::Conversion>              "gsfTracksOpenConversions"   "gsfTracksOpenConversions"   "LHEembeddingCLEAN"   
vector<reco::Conversion>              "conversions"               "uncleanedConversions"   "LHEembeddingCLEAN"   
vector<reco::DeDxHitInfo>             "dedxHitInfo"               ""                "LHEembeddingCLEAN"   
vector<reco::ElectronSeed>            "ecalDrivenElectronSeeds"   ""                "LHEembeddingCLEAN"   
vector<reco::ElectronSeed>            "electronMergedSeeds"       ""                "LHEembeddingCLEAN"   
vector<reco::ForwardProton>           "ctppsProtons"              "multiRP"         "LHEembeddingCLEAN"   
vector<reco::ForwardProton>           "ctppsProtons"              "singleRP"        "LHEembeddingCLEAN"   
vector<reco::GsfElectron>             "gedGsfElectrons"           ""                "LHEembeddingCLEAN"   
vector<reco::GsfElectron>             "lowPtGsfElectrons"         ""                "LHEembeddingCLEAN"   
vector<reco::GsfElectron>             "uncleanedOnlyGsfElectrons"   ""                "LHEembeddingCLEAN"   
vector<reco::GsfElectronCore>         "gedGsfElectronCores"       ""                "LHEembeddingCLEAN"   
vector<reco::GsfElectronCore>         "lowPtGsfElectronCores"     ""                "LHEembeddingCLEAN"   
vector<reco::GsfElectronCore>         "uncleanedOnlyGsfElectronCores"   ""                "LHEembeddingCLEAN"   
vector<reco::GsfTrack>                "electronGsfTracks"         ""                "LHEembeddingCLEAN"   
vector<reco::GsfTrack>                "lowPtGsfEleGsfTracks"      ""                "LHEembeddingCLEAN"   
vector<reco::GsfTrackExtra>           "electronGsfTracks"         ""                "LHEembeddingCLEAN"   
vector<reco::HFEMClusterShape>        "hfEMClusters"              ""                "LHEembeddingCLEAN"   
vector<reco::HcalNoiseRBX>            "hcalnoise"                 ""                "LHEembeddingCLEAN"   
vector<reco::IPTagInfo<vector<edm::Ptr<reco::Candidate> >,reco::JetTagInfo> >    "pfImpactParameterTagInfos"   ""                "LHEembeddingCLEAN"   
vector<reco::JPTJet>                  "JetPlusTrackZSPCorJetAntiKt4"   ""                "LHEembeddingCLEAN"   
vector<reco::Muon>                    "muons"                     ""                "LHEembeddingCLEAN"   
vector<reco::Muon>                    "muons1stStep"              ""                "LHEembeddingCLEAN"   
vector<reco::Muon>                    "muonsFromCosmics"          ""                "LHEembeddingCLEAN"   
vector<reco::Muon>                    "muonsFromCosmics1Leg"      ""                "LHEembeddingCLEAN"   
vector<reco::PFBlock>                 "particleFlowBlock"         ""                "LHEembeddingCLEAN"   
vector<reco::PFCandidate>             "particleFlow"              ""                "LHEembeddingCLEAN"   
vector<reco::PFCandidate>             "particleFlowEGamma"        ""                "LHEembeddingCLEAN"   
vector<reco::PFCandidate>             "particleFlowTmp"           ""                "LHEembeddingCLEAN"   
vector<reco::PFCandidate>             "particleFlowTmp"           "AddedMuonsAndHadrons"   "LHEembeddingCLEAN"   
vector<reco::PFCandidate>             "particleFlowTmp"           "CleanedCosmicsMuons"   "LHEembeddingCLEAN"   
vector<reco::PFCandidate>             "particleFlowTmp"           "CleanedFakeMuons"   "LHEembeddingCLEAN"   
vector<reco::PFCandidate>             "particleFlowTmp"           "CleanedHF"       "LHEembeddingCLEAN"   
vector<reco::PFCandidate>             "particleFlowTmp"           "CleanedPunchThroughMuons"   "LHEembeddingCLEAN"   
vector<reco::PFCandidate>             "particleFlowTmp"           "CleanedPunchThroughNeutralHadrons"   "LHEembeddingCLEAN"   
vector<reco::PFCandidate>             "particleFlowTmp"           "CleanedTrackerAndGlobalMuons"   "LHEembeddingCLEAN"   
vector<reco::PFCluster>               "particleFlowClusterECAL"   ""                "LHEembeddingCLEAN"   
vector<reco::PFCluster>               "particleFlowClusterHCAL"   ""                "LHEembeddingCLEAN"   
vector<reco::PFCluster>               "particleFlowClusterHF"     ""                "LHEembeddingCLEAN"   
vector<reco::PFCluster>               "particleFlowClusterHO"     ""                "LHEembeddingCLEAN"   
vector<reco::PFCluster>               "particleFlowClusterPS"     ""                "LHEembeddingCLEAN"   
vector<reco::PFDisplacedVertex>       "particleFlowDisplacedVertex"   ""                "LHEembeddingCLEAN"   
vector<reco::PFJet>                   "ak4PFJets"                 ""                "LHEembeddingCLEAN"   
vector<reco::PFJet>                   "ak4PFJetsCHS"              ""                "LHEembeddingCLEAN"   
vector<reco::PFJet>                   "ak8PFJetsCHS"              ""                "LHEembeddingCLEAN"   
vector<reco::PFJet>                   "ak8PFJetsCHSSoftDrop"      "SubJets"         "LHEembeddingCLEAN"   
vector<reco::PFJet>                   "cmsTopTagPFJetsCHS"        "caTopSubJets"    "LHEembeddingCLEAN"   
vector<reco::PFMET>                   "pfChMet"                   ""                "LHEembeddingCLEAN"   
vector<reco::PFMET>                   "pfMet"                     ""                "LHEembeddingCLEAN"   
vector<reco::PFRecHit>                "particleFlowRecHitECAL"    "Cleaned"         "LHEembeddingCLEAN"   
vector<reco::PFRecHit>                "particleFlowRecHitHBHE"    "Cleaned"         "LHEembeddingCLEAN"   
vector<reco::PFRecHit>                "particleFlowRecHitHF"      "Cleaned"         "LHEembeddingCLEAN"   
vector<reco::PFRecHit>                "particleFlowRecHitHO"      "Cleaned"         "LHEembeddingCLEAN"   
vector<reco::PFRecHit>                "particleFlowRecHitPS"      "Cleaned"         "LHEembeddingCLEAN"   
vector<reco::PFTau>                   "hpsPFTauProducer"          ""                "LHEembeddingCLEAN"   
vector<reco::PFTauTransverseImpactParameter>    "hpsPFTauTransverseImpactParameters"   "PFTauTIP"        "LHEembeddingCLEAN"   
vector<reco::Photon>                  "gedPhotons"                ""                "LHEembeddingCLEAN"   
vector<reco::Photon>                  "ootPhotons"                ""                "LHEembeddingCLEAN"   
vector<reco::Photon>                  "photons"                   ""                "LHEembeddingCLEAN"   
vector<reco::PhotonCore>              "gedPhotonCore"             ""                "LHEembeddingCLEAN"   
vector<reco::PhotonCore>              "ootPhotonCore"             ""                "LHEembeddingCLEAN"   
vector<reco::PhotonCore>              "photonCore"                ""                "LHEembeddingCLEAN"   
vector<reco::PreId>                   "trackerDrivenElectronSeeds"   "preid"           "LHEembeddingCLEAN"   
vector<reco::PreshowerCluster>        "multi5x5SuperClustersWithPreshower"   "preshowerXClusters"   "LHEembeddingCLEAN"   
vector<reco::PreshowerCluster>        "multi5x5SuperClustersWithPreshower"   "preshowerYClusters"   "LHEembeddingCLEAN"   
vector<reco::PreshowerClusterShape>    "multi5x5PreshowerClusterShape"   "multi5x5PreshowerXClustersShape"   "LHEembeddingCLEAN"   
vector<reco::PreshowerClusterShape>    "multi5x5PreshowerClusterShape"   "multi5x5PreshowerYClustersShape"   "LHEembeddingCLEAN"   
vector<reco::RecoChargedRefCandidate>    "trackRefsForJets"          ""                "LHEembeddingCLEAN"   
vector<reco::RecoEcalCandidate>       "hfRecoEcalCandidate"       ""                "LHEembeddingCLEAN"   
vector<reco::RecoTauPiZero>           "hpsPFTauProducer"          "pizeros"         "LHEembeddingCLEAN"   
vector<reco::SuperCluster>            "correctedHybridSuperClusters"   ""                "LHEembeddingCLEAN"   
vector<reco::SuperCluster>            "correctedMulti5x5SuperClustersWithPreshower"   ""                "LHEembeddingCLEAN"   
vector<reco::SuperCluster>            "hfEMClusters"              ""                "LHEembeddingCLEAN"   
vector<reco::SuperCluster>            "hybridSuperClusters"       ""                "LHEembeddingCLEAN"   
vector<reco::SuperCluster>            "lowPtGsfElectronSuperClusters"   ""                "LHEembeddingCLEAN"   
vector<reco::SuperCluster>            "multi5x5SuperClustersWithPreshower"   ""                "LHEembeddingCLEAN"   
vector<reco::SuperCluster>            "particleFlowEGamma"        ""                "LHEembeddingCLEAN"   
vector<reco::SuperCluster>            "multi5x5SuperClusters"     "multi5x5EndcapSuperClusters"   "LHEembeddingCLEAN"   
vector<reco::SuperCluster>            "particleFlowSuperClusterECAL"   "particleFlowSuperClusterECALBarrel"   "LHEembeddingCLEAN"   
vector<reco::SuperCluster>            "particleFlowSuperClusterECAL"   "particleFlowSuperClusterECALEndcapWithPreshower"   "LHEembeddingCLEAN"   
vector<reco::SuperCluster>            "particleFlowSuperClusterOOTECAL"   "particleFlowSuperClusterOOTECALBarrel"   "LHEembeddingCLEAN"   
vector<reco::SuperCluster>            "particleFlowSuperClusterOOTECAL"   "particleFlowSuperClusterOOTECALEndcapWithPreshower"   "LHEembeddingCLEAN"   
vector<reco::SuperCluster>            "hybridSuperClusters"       "uncleanOnlyHybridSuperClusters"   "LHEembeddingCLEAN"   
vector<reco::SuperCluster>            "multi5x5SuperClusters"     "uncleanOnlyMulti5x5EndcapSuperClusters"   "LHEembeddingCLEAN"   
vector<reco::TemplatedSecondaryVertexTagInfo<reco::IPTagInfo<vector<edm::Ptr<reco::Candidate> >,reco::JetTagInfo>,reco::VertexCompositePtrCandidate> >    "pfGhostTrackVertexTagInfos"   ""                "LHEembeddingCLEAN"   
vector<reco::TemplatedSecondaryVertexTagInfo<reco::IPTagInfo<vector<edm::Ptr<reco::Candidate> >,reco::JetTagInfo>,reco::VertexCompositePtrCandidate> >    "pfInclusiveSecondaryVertexFinderCvsLTagInfos"   ""                "LHEembeddingCLEAN"   
vector<reco::TemplatedSecondaryVertexTagInfo<reco::IPTagInfo<vector<edm::Ptr<reco::Candidate> >,reco::JetTagInfo>,reco::VertexCompositePtrCandidate> >    "pfInclusiveSecondaryVertexFinderTagInfos"   ""                "LHEembeddingCLEAN"   
vector<reco::TemplatedSecondaryVertexTagInfo<reco::IPTagInfo<vector<edm::Ptr<reco::Candidate> >,reco::JetTagInfo>,reco::VertexCompositePtrCandidate> >    "pfSecondaryVertexTagInfos"   ""                "LHEembeddingCLEAN"   
vector<reco::TemplatedSoftLeptonTagInfo<edm::Ptr<reco::Candidate> > >    "softPFElectronsTagInfos"   ""                "LHEembeddingCLEAN"   
vector<reco::TemplatedSoftLeptonTagInfo<edm::Ptr<reco::Candidate> > >    "softPFMuonsTagInfos"       ""                "LHEembeddingCLEAN"   
vector<reco::Track>                   "ckfInOutTracksFromConversions"   ""                "LHEembeddingCLEAN"   
vector<reco::Track>                   "ckfOutInTracksFromConversions"   ""                "LHEembeddingCLEAN"   
vector<reco::Track>                   "conversionStepTracks"      ""                "LHEembeddingCLEAN"   
vector<reco::Track>                   "cosmicDCTracks"            ""                "LHEembeddingCLEAN"   
vector<reco::Track>                   "cosmicMuons"               ""                "LHEembeddingCLEAN"   
vector<reco::Track>                   "cosmicMuons1Leg"           ""                "LHEembeddingCLEAN"   
vector<reco::Track>                   "cosmicsVetoTracks"         ""                "LHEembeddingCLEAN"   
vector<reco::Track>                   "displacedGlobalMuons"      ""                "LHEembeddingCLEAN"   
vector<reco::Track>                   "displacedStandAloneMuons"   ""                "LHEembeddingCLEAN"   
vector<reco::Track>                   "displacedTracks"           ""                "LHEembeddingCLEAN"   
vector<reco::Track>                   "generalTracks"             ""                "LHEembeddingCLEAN"   
vector<reco::Track>                   "globalMuons"               ""                "LHEembeddingCLEAN"   
vector<reco::Track>                   "refittedStandAloneMuons"   ""                "LHEembeddingCLEAN"   
vector<reco::Track>                   "standAloneMuons"           ""                "LHEembeddingCLEAN"   
vector<reco::Track>                   "uncleanedOnlyCkfInOutTracksFromConversions"   ""                "LHEembeddingCLEAN"   
vector<reco::Track>                   "uncleanedOnlyCkfOutInTracksFromConversions"   ""                "LHEembeddingCLEAN"   
vector<reco::Track>                   "refittedStandAloneMuons"   "UpdatedAtVtx"    "LHEembeddingCLEAN"   
vector<reco::Track>                   "standAloneMuons"           "UpdatedAtVtx"    "LHEembeddingCLEAN"   
vector<reco::Track>                   "tevMuons"                  "default"         "LHEembeddingCLEAN"   
vector<reco::Track>                   "tevMuons"                  "dyt"             "LHEembeddingCLEAN"   
vector<reco::Track>                   "tevMuons"                  "firstHit"        "LHEembeddingCLEAN"   
vector<reco::Track>                   "pfImpactParameterTagInfos"   "ghostTracks"     "LHEembeddingCLEAN"   
vector<reco::Track>                   "tevMuons"                  "picky"           "LHEembeddingCLEAN"   
vector<reco::TrackExtra>              "ckfInOutTracksFromConversions"   ""                "LHEembeddingCLEAN"   
vector<reco::TrackExtra>              "ckfOutInTracksFromConversions"   ""                "LHEembeddingCLEAN"   
vector<reco::TrackExtra>              "conversionStepTracks"      ""                "LHEembeddingCLEAN"   
vector<reco::TrackExtra>              "cosmicDCTracks"            ""                "LHEembeddingCLEAN"   
vector<reco::TrackExtra>              "cosmicMuons"               ""                "LHEembeddingCLEAN"   
vector<reco::TrackExtra>              "cosmicMuons1Leg"           ""                "LHEembeddingCLEAN"   
vector<reco::TrackExtra>              "displacedGlobalMuons"      ""                "LHEembeddingCLEAN"   
vector<reco::TrackExtra>              "displacedStandAloneMuons"   ""                "LHEembeddingCLEAN"   
vector<reco::TrackExtra>              "electronGsfTracks"         ""                "LHEembeddingCLEAN"   
vector<reco::TrackExtra>              "generalTracks"             ""                "LHEembeddingCLEAN"   
vector<reco::TrackExtra>              "globalMuons"               ""                "LHEembeddingCLEAN"   
vector<reco::TrackExtra>              "refittedStandAloneMuons"   ""                "LHEembeddingCLEAN"   
vector<reco::TrackExtra>              "standAloneMuons"           ""                "LHEembeddingCLEAN"   
vector<reco::TrackExtra>              "uncleanedOnlyCkfInOutTracksFromConversions"   ""                "LHEembeddingCLEAN"   
vector<reco::TrackExtra>              "uncleanedOnlyCkfOutInTracksFromConversions"   ""                "LHEembeddingCLEAN"   
vector<reco::TrackExtra>              "tevMuons"                  "default"         "LHEembeddingCLEAN"   
vector<reco::TrackExtra>              "tevMuons"                  "dyt"             "LHEembeddingCLEAN"   
vector<reco::TrackExtra>              "tevMuons"                  "firstHit"        "LHEembeddingCLEAN"   
vector<reco::TrackExtra>              "tevMuons"                  "picky"           "LHEembeddingCLEAN"   
vector<reco::TrackExtrapolation>      "trackExtrapolator"         ""                "LHEembeddingCLEAN"   
vector<reco::TrackJet>                "ak4TrackJets"              ""                "LHEembeddingCLEAN"   
vector<reco::Vertex>                  "inclusiveSecondaryVertices"   ""                "LHEembeddingCLEAN"   
vector<reco::Vertex>                  "offlinePrimaryVertices"    ""                "LHEembeddingCLEAN"   
vector<reco::Vertex>                  "offlinePrimaryVerticesWithBS"   ""                "LHEembeddingCLEAN"   
vector<reco::VertexCompositeCandidate>    "generalV0Candidates"       "Kshort"          "LHEembeddingCLEAN"   
vector<reco::VertexCompositeCandidate>    "generalV0Candidates"       "Lambda"          "LHEembeddingCLEAN"   
vector<reco::VertexCompositePtrCandidate>    "inclusiveCandidateSecondaryVertices"   ""                "LHEembeddingCLEAN"   
vector<reco::VertexCompositePtrCandidate>    "inclusiveCandidateSecondaryVerticesCvsL"   ""                "LHEembeddingCLEAN"   
vector<unsigned char>                 "generalTracks"             "QualityMasks"    "LHEembeddingCLEAN"   
