Type                                  Module                      Label             Process      
vector<reco::GsfElectronCore>         "gedGsfElectronCores"       ""                "RESELECT"   
vector<reco::GsfElectronCore>         "lowPtGsfElectronCores"     ""                "RESELECT"   
vector<reco::GsfElectronCore>         "uncleanedOnlyGsfElectronCores"   ""                "RESELECT"   
vector<reco::GsfTrack>                "electronGsfTracks"         ""                "RESELECT"   
vector<reco::GsfTrack>                "lowPtGsfEleGsfTracks"      ""                "RESELECT"   
vector<reco::GsfTrackExtra>           "electronGsfTracks"         ""                "RESELECT"   
vector<reco::HFEMClusterShape>        "hfEMClusters"              ""                "RESELECT"   
vector<reco::HcalNoiseRBX>            "hcalnoise"                 ""                "RESELECT"   
vector<reco::IPTagInfo<vector<edm::Ptr<reco::Candidate> >,reco::JetTagInfo> >    "pfImpactParameterTagInfos"   ""                "RESELECT"   
vector<reco::JPTJet>                  "JetPlusTrackZSPCorJetAntiKt4"   ""                "RESELECT"   
vector<reco::Muon>                    "muons"                     ""                "RESELECT"   
vector<reco::Muon>                    "muonsFromCosmics"          ""                "RESELECT"   
vector<reco::Muon>                    "muonsFromCosmics1Leg"      ""                "RESELECT"   
vector<reco::PFBlock>                 "particleFlowBlock"         ""                "RESELECT"   
vector<reco::PFCandidate>             "particleFlow"              ""                "RESELECT"   
vector<reco::PFCandidate>             "particleFlowEGamma"        ""                "RESELECT"   
vector<reco::PFCandidate>             "particleFlowTmp"           "AddedMuonsAndHadrons"   "RESELECT"   
vector<reco::PFCandidate>             "particleFlowTmp"           "CleanedCosmicsMuons"   "RESELECT"   
vector<reco::PFCandidate>             "particleFlowTmp"           "CleanedFakeMuons"   "RESELECT"   
vector<reco::PFCandidate>             "particleFlowTmp"           "CleanedHF"       "RESELECT"   
vector<reco::PFCandidate>             "particleFlowTmp"           "CleanedPunchThroughMuons"   "RESELECT"   
vector<reco::PFCandidate>             "particleFlowTmp"           "CleanedPunchThroughNeutralHadrons"   "RESELECT"   
vector<reco::PFCandidate>             "particleFlowTmp"           "CleanedTrackerAndGlobalMuons"   "RESELECT"   
vector<reco::PFCluster>               "particleFlowClusterECAL"   ""                "RESELECT"   
vector<reco::PFCluster>               "particleFlowClusterHCAL"   ""                "RESELECT"   
vector<reco::PFCluster>               "particleFlowClusterHF"     ""                "RESELECT"   
vector<reco::PFCluster>               "particleFlowClusterHO"     ""                "RESELECT"   
vector<reco::PFCluster>               "particleFlowClusterPS"     ""                "RESELECT"   
vector<reco::PFDisplacedVertex>       "particleFlowDisplacedVertex"   ""                "RESELECT"   
vector<reco::PFJet>                   "ak4PFJets"                 ""                "RESELECT"   
vector<reco::PFJet>                   "ak4PFJetsCHS"              ""                "RESELECT"   
vector<reco::PFJet>                   "ak8PFJetsCHS"              ""                "RESELECT"   
vector<reco::PFJet>                   "ak8PFJetsCHSSoftDrop"      "SubJets"         "RESELECT"   
vector<reco::PFJet>                   "cmsTopTagPFJetsCHS"        "caTopSubJets"    "RESELECT"   
vector<reco::PFMET>                   "pfChMet"                   ""                "RESELECT"   
vector<reco::PFMET>                   "pfMet"                     ""                "RESELECT"   
vector<reco::PFRecHit>                "particleFlowRecHitECAL"    "Cleaned"         "RESELECT"   
vector<reco::PFRecHit>                "particleFlowRecHitHBHE"    "Cleaned"         "RESELECT"   
vector<reco::PFRecHit>                "particleFlowRecHitHF"      "Cleaned"         "RESELECT"   
vector<reco::PFRecHit>                "particleFlowRecHitHO"      "Cleaned"         "RESELECT"   
vector<reco::PFRecHit>                "particleFlowRecHitPS"      "Cleaned"         "RESELECT"   
vector<reco::PFTau>                   "hpsPFTauProducer"          ""                "RESELECT"   
vector<reco::PFTauTransverseImpactParameter>    "hpsPFTauTransverseImpactParameters"   "PFTauTIP"        "RESELECT"   
vector<reco::Photon>                  "gedPhotons"                ""                "RESELECT"   
vector<reco::Photon>                  "ootPhotons"                ""                "RESELECT"   
vector<reco::Photon>                  "photons"                   ""                "RESELECT"   
vector<reco::PhotonCore>              "gedPhotonCore"             ""                "RESELECT"   
vector<reco::PhotonCore>              "ootPhotonCore"             ""                "RESELECT"   
vector<reco::PhotonCore>              "photonCore"                ""                "RESELECT"   
vector<reco::PreId>                   "trackerDrivenElectronSeeds"   "preid"           "RESELECT"   
vector<reco::PreshowerCluster>        "multi5x5SuperClustersWithPreshower"   "preshowerXClusters"   "RESELECT"   
vector<reco::PreshowerCluster>        "multi5x5SuperClustersWithPreshower"   "preshowerYClusters"   "RESELECT"   
vector<reco::PreshowerClusterShape>    "multi5x5PreshowerClusterShape"   "multi5x5PreshowerXClustersShape"   "RESELECT"   
vector<reco::PreshowerClusterShape>    "multi5x5PreshowerClusterShape"   "multi5x5PreshowerYClustersShape"   "RESELECT"   
vector<reco::RecoChargedRefCandidate>    "trackRefsForJets"          ""                "RESELECT"   
vector<reco::RecoEcalCandidate>       "hfRecoEcalCandidate"       ""                "RESELECT"   
vector<reco::RecoTauPiZero>           "hpsPFTauProducer"          "pizeros"         "RESELECT"   
vector<reco::SuperCluster>            "correctedHybridSuperClusters"   ""                "RESELECT"   
vector<reco::SuperCluster>            "correctedMulti5x5SuperClustersWithPreshower"   ""                "RESELECT"   
vector<reco::SuperCluster>            "hfEMClusters"              ""                "RESELECT"   
vector<reco::SuperCluster>            "hybridSuperClusters"       ""                "RESELECT"   
vector<reco::SuperCluster>            "lowPtGsfElectronSuperClusters"   ""                "RESELECT"   
vector<reco::SuperCluster>            "multi5x5SuperClustersWithPreshower"   ""                "RESELECT"   
vector<reco::SuperCluster>            "particleFlowEGamma"        ""                "RESELECT"   
vector<reco::SuperCluster>            "multi5x5SuperClusters"     "multi5x5EndcapSuperClusters"   "RESELECT"   
vector<reco::SuperCluster>            "particleFlowSuperClusterECAL"   "particleFlowSuperClusterECALBarrel"   "RESELECT"   
vector<reco::SuperCluster>            "particleFlowSuperClusterECAL"   "particleFlowSuperClusterECALEndcapWithPreshower"   "RESELECT"   
vector<reco::SuperCluster>            "particleFlowSuperClusterOOTECAL"   "particleFlowSuperClusterOOTECALBarrel"   "RESELECT"   
vector<reco::SuperCluster>            "particleFlowSuperClusterOOTECAL"   "particleFlowSuperClusterOOTECALEndcapWithPreshower"   "RESELECT"   
vector<reco::SuperCluster>            "hybridSuperClusters"       "uncleanOnlyHybridSuperClusters"   "RESELECT"   
vector<reco::SuperCluster>            "multi5x5SuperClusters"     "uncleanOnlyMulti5x5EndcapSuperClusters"   "RESELECT"   
vector<reco::TemplatedSecondaryVertexTagInfo<reco::IPTagInfo<vector<edm::Ptr<reco::Candidate> >,reco::JetTagInfo>,reco::VertexCompositePtrCandidate> >    "pfGhostTrackVertexTagInfos"   ""                "RESELECT"   
vector<reco::TemplatedSecondaryVertexTagInfo<reco::IPTagInfo<vector<edm::Ptr<reco::Candidate> >,reco::JetTagInfo>,reco::VertexCompositePtrCandidate> >    "pfInclusiveSecondaryVertexFinderCvsLTagInfos"   ""                "RESELECT"   
vector<reco::TemplatedSecondaryVertexTagInfo<reco::IPTagInfo<vector<edm::Ptr<reco::Candidate> >,reco::JetTagInfo>,reco::VertexCompositePtrCandidate> >    "pfInclusiveSecondaryVertexFinderTagInfos"   ""                "RESELECT"   
vector<reco::TemplatedSecondaryVertexTagInfo<reco::IPTagInfo<vector<edm::Ptr<reco::Candidate> >,reco::JetTagInfo>,reco::VertexCompositePtrCandidate> >    "pfSecondaryVertexTagInfos"   ""                "RESELECT"   
vector<reco::TemplatedSoftLeptonTagInfo<edm::Ptr<reco::Candidate> > >    "softPFElectronsTagInfos"   ""                "RESELECT"   
vector<reco::TemplatedSoftLeptonTagInfo<edm::Ptr<reco::Candidate> > >    "softPFMuonsTagInfos"       ""                "RESELECT"   
vector<reco::Track>                   "ckfInOutTracksFromConversions"   ""                "RESELECT"   
vector<reco::Track>                   "ckfOutInTracksFromConversions"   ""                "RESELECT"   
vector<reco::Track>                   "conversionStepTracks"      ""                "RESELECT"   
vector<reco::Track>                   "cosmicDCTracks"            ""                "RESELECT"   
vector<reco::Track>                   "cosmicMuons"               ""                "RESELECT"   
vector<reco::Track>                   "cosmicMuons1Leg"           ""                "RESELECT"   
vector<reco::Track>                   "cosmicsVetoTracks"         ""                "RESELECT"   
vector<reco::Track>                   "displacedGlobalMuons"      ""                "RESELECT"   
vector<reco::Track>                   "displacedStandAloneMuons"   ""                "RESELECT"   
vector<reco::Track>                   "displacedTracks"           ""                "RESELECT"   
vector<reco::Track>                   "generalTracks"             ""                "RESELECT"   
vector<reco::Track>                   "globalMuons"               ""                "RESELECT"   
vector<reco::Track>                   "refittedStandAloneMuons"   ""                "RESELECT"   
vector<reco::Track>                   "standAloneMuons"           ""                "RESELECT"   
vector<reco::Track>                   "uncleanedOnlyCkfInOutTracksFromConversions"   ""                "RESELECT"   
vector<reco::Track>                   "uncleanedOnlyCkfOutInTracksFromConversions"   ""                "RESELECT"   
vector<reco::Track>                   "refittedStandAloneMuons"   "UpdatedAtVtx"    "RESELECT"   
vector<reco::Track>                   "standAloneMuons"           "UpdatedAtVtx"    "RESELECT"   
vector<reco::Track>                   "tevMuons"                  "default"         "RESELECT"   
vector<reco::Track>                   "tevMuons"                  "dyt"             "RESELECT"   
vector<reco::Track>                   "tevMuons"                  "firstHit"        "RESELECT"   
vector<reco::Track>                   "pfImpactParameterTagInfos"   "ghostTracks"     "RESELECT"   
vector<reco::Track>                   "tevMuons"                  "picky"           "RESELECT"   
vector<reco::TrackExtra>              "ckfInOutTracksFromConversions"   ""                "RESELECT"   
vector<reco::TrackExtra>              "ckfOutInTracksFromConversions"   ""                "RESELECT"   
vector<reco::TrackExtra>              "conversionStepTracks"      ""                "RESELECT"   
vector<reco::TrackExtra>              "cosmicDCTracks"            ""                "RESELECT"   
vector<reco::TrackExtra>              "cosmicMuons"               ""                "RESELECT"   
vector<reco::TrackExtra>              "cosmicMuons1Leg"           ""                "RESELECT"   
vector<reco::TrackExtra>              "displacedGlobalMuons"      ""                "RESELECT"   
vector<reco::TrackExtra>              "displacedStandAloneMuons"   ""                "RESELECT"   
vector<reco::TrackExtra>              "electronGsfTracks"         ""                "RESELECT"   
vector<reco::TrackExtra>              "generalTracks"             ""                "RESELECT"   
vector<reco::TrackExtra>              "globalMuons"               ""                "RESELECT"   
vector<reco::TrackExtra>              "refittedStandAloneMuons"   ""                "RESELECT"   
vector<reco::TrackExtra>              "standAloneMuons"           ""                "RESELECT"   
vector<reco::TrackExtra>              "uncleanedOnlyCkfInOutTracksFromConversions"   ""                "RESELECT"   
vector<reco::TrackExtra>              "uncleanedOnlyCkfOutInTracksFromConversions"   ""                "RESELECT"   
vector<reco::TrackExtra>              "tevMuons"                  "default"         "RESELECT"   
vector<reco::TrackExtra>              "tevMuons"                  "dyt"             "RESELECT"   
vector<reco::TrackExtra>              "tevMuons"                  "firstHit"        "RESELECT"   
vector<reco::TrackExtra>              "tevMuons"                  "picky"           "RESELECT"   
vector<reco::TrackExtrapolation>      "trackExtrapolator"         ""                "RESELECT"   
vector<reco::TrackJet>                "ak4TrackJets"              ""                "RESELECT"   
vector<reco::Vertex>                  "firstStepPrimaryVertices"   ""                "RESELECT"   
vector<reco::Vertex>                  "inclusiveSecondaryVertices"   ""                "RESELECT"   
vector<reco::Vertex>                  "offlinePrimaryVertices"    ""                "RESELECT"   
vector<reco::Vertex>                  "offlinePrimaryVerticesWithBS"   ""                "RESELECT"   
vector<reco::Vertex>                  "offlineSlimmedPrimaryVertices"   ""                "RESELECT"   
vector<reco::VertexCompositeCandidate>    "generalV0Candidates"       "Kshort"          "RESELECT"   
vector<reco::VertexCompositeCandidate>    "generalV0Candidates"       "Lambda"          "RESELECT"   
vector<reco::VertexCompositePtrCandidate>    "inclusiveCandidateSecondaryVertices"   ""                "RESELECT"   
vector<reco::VertexCompositePtrCandidate>    "inclusiveCandidateSecondaryVerticesCvsL"   ""                "RESELECT"   
